country,year,inflation,iso3c,rank
Burundi,1982,5.8680963572266,BDI,128
Cameroon,1982,13.2570198610704,CMR,34
Euro area,1982,9.58492764677443,EMU,82
Suriname,1982,7.27640861779856,SUR,109
Middle East & North Africa,1982,8.33125575581154,MEA,96
Solomon Islands,1982,12.9834254143648,SLB,35
OECD members,1982,11.3409961685824,OED,51
Latin America & Caribbean (excluding high income),1982,7.72949223911318,LAC,102
Burkina Faso,1982,12.0597652081337,BFA,43
Heavily indebted poor countries (HIPC),1982,12.3124508707736,HPC,37
Nepal,1982,11.6985465924139,NPL,46
Luxembourg,1982,9.35705099427385,LUX,87
Poland,1982,103.55871886121,POL,3
South Asia (IDA & IBRD),1982,9.84677216779704,TSA,79
Nigeria,1982,7.69774724714247,NGA,103
Early-demographic dividend,1982,10.2217271376891,EAR,72
Middle income,1982,10.2588088556284,MIC,70
Middle East & North Africa (excluding high income),1982,10.3933080764634,MNA,67
Uruguay,1982,18.9925012952182,URY,20
Ireland,1982,17.1471142032124,IRL,24
Togo,1982,11.1296733281827,TGO,54
Vanuatu,1982,6.67254556143446,VUT,117
Belize,1982,6.83903252716288,BLZ,115
Low & middle income,1982,10.8318097738172,LMY,59
Germany,1982,5.24104712605721,DEU,137
Gabon,1982,16.6857968797491,GAB,25
Ethiopia,1982,5.89006107723962,ETH,127
Jamaica,1982,6.5454079672007,JAM,118
Qatar,1982,5.6999999999998,QAT,131
Bahrain,1982,8.88571308471458,BHR,90
Fiji,1982,7.03155689389481,FJI,113
Central African Republic,1982,13.2960986995663,CAF,33
South Asia,1982,9.84677216779704,SAS,78
Other small states,1982,9.84677216779704,OSS,77
New Zealand,1982,16.1636941231018,NZL,28
Kenya,1982,20.6667146662827,KEN,19
St. Lucia,1982,4.61406749873085,LCA,139
Finland,1982,9.58492764677443,FIN,84
IBRD only,1982,10.8074213418412,IBD,62
Pakistan,1982,5.90352878435857,PAK,126
France,1982,11.9784719523805,FRA,44
Tonga,1982,10.8378703800656,TON,58
Japan,1982,2.74104095563138,JPN,143
Jordan,1982,7.42804085422488,JOR,106
Eswatini,1982,10.8074213418412,SWZ,63
Lesotho,1982,12.1399176954734,LSO,40
Niger,1982,11.6418357416784,NER,47
"Bahamas, The",1982,6.01262101667497,BHS,123
Canada,1982,10.7689718997139,CAN,64
United Kingdom,1982,8.59886383332181,GBR,92
Africa Western and Central,1982,12.0597652081337,AFW,42
"Gambia, The",1982,10.8558454553089,GMB,56
IDA & IBRD total,1982,10.8257491675687,IBT,60
Botswana,1982,11.1372064274689,BWA,53
Portugal,1982,21.6792837277095,PRT,17
Chile,1982,9.94102693041837,CHL,76
Slovenia,1982,30.1125435950715,SVN,11
Switzerland,1982,5.65510182392343,CHE,132
Kuwait,1982,7.77679842690851,KWT,101
Italy,1982,16.4804146202215,ITA,26
World,1982,10.2217271376891,WLD,73
Africa Eastern and Southern,1982,12.1399176954734,AFE,38
Netherlands,1982,5.91109658468382,NLD,125
"Korea, Rep.",1982,7.19084664006864,KOR,111
Rwanda,1982,12.5651365334135,RWA,36
Bolivia,1982,123.535718565329,BOL,1
High income,1982,8.88571308471458,HIC,89
Latin America & the Caribbean (IDA & IBRD countries),1982,7.81274141216488,TLA,98
Singapore,1982,3.91628677994199,SGP,142
Post-demographic dividend,1982,9.47098932052414,PST,85
Austria,1982,5.43603082512853,AUT,134
Cyprus,1982,6.43279726693689,CYP,120
Sub-Saharan Africa (excluding high income),1982,12.1399176954734,SSA,39
Belgium,1982,8.72654906555468,BEL,91
Middle East & North Africa (IDA & IBRD countries),1982,10.3933080764634,TMN,68
Guatemala,1982,0.307385561437055,GTM,145
Australia,1982,11.3518197573657,AUS,50
Sudan,1982,25.7128797492595,SDN,14
Caribbean small states,1982,6.83903252716288,CSS,114
Hungary,1982,6.83580508259544,HUN,116
Tanzania,1982,28.9323346451693,TZA,13
Seychelles,1982,-0.912646675358539,SYC,146
Myanmar,1982,5.30474040537996,MMR,135
Lower middle income,1982,10.6676143195698,LMC,65
Denmark,1982,10.1208256779823,DNK,75
Colombia,1982,24.7209882528586,COL,15
Malta,1982,5.81823397218666,MLT,130
Iceland,1982,50.243226389676,ISL,8
Brazil,1982,100.54335919485,BRA,4
Upper middle income,1982,7.81274141216488,UMC,99
Saudi Arabia,1982,1.02103960396036,SAU,144
"Hong Kong SAR, China",1982,10.9704641350212,HKG,55
Mauritius,1982,11.4156931283651,MUS,49
Spain,1982,14.4150020548327,ESP,31
Turkiye,1982,29.1375145022677,TUR,12
Costa Rica,1982,90.1213328504165,CRI,5
Sri Lanka,1982,10.8257491675687,LKA,61
Honduras,1982,8.98262170616891,HND,88
St. Vincent and the Grenadines,1982,7.22825662243943,VCT,110
Papua New Guinea,1982,5.53505535055348,PNG,133
Cote d'Ivoire,1982,7.58312589642148,CIV,105
Haiti,1982,7.35924227605049,HTI,107
Morocco,1982,10.5278072972983,MAR,66
Grenada,1982,7.81274141216488,GRD,100
IDA total,1982,10.8468579176873,IDA,57
European Union,1982,9.58492764677443,EUU,83
Mexico,1982,58.9134198531048,MEX,7
Senegal,1982,17.3763852168922,SEN,23
Algeria,1982,6.54250963007668,DZA,119
Arab World,1982,8.33125575581154,ARB,95
Paraguay,1982,5.12006543713196,PRY,138
United States,1982,6.13142700027494,USA,122
North America,1982,8.45019944999442,NAC,94
"Congo, Dem. Rep.",1982,36.6996975740914,COD,9
Brunei Darussalam,1982,6.35658914728686,BRN,121
India,1982,7.8907427937749,IND,97
Bhutan,1982,9.84677216779704,BTN,80
Malawi,1982,9.82116244432082,MWI,81
Norway,1982,11.3409961685824,NOR,52
South Africa,1982,14.6390324191598,ZAF,30
Greece,1982,20.9910886220016,GRC,18
Madagascar,1982,31.7897046510535,MDG,10
St. Kitts and Nevis,1982,5.92722298201993,KNA,124
Trinidad and Tobago,1982,11.6347629431673,TTO,48
Sweden,1982,8.58918509047116,SWE,93
Ecuador,1982,16.2579695928846,ECU,27
Dominican Republic,1982,7.64624306606149,DOM,104
Panama,1982,4.25057176328123,PAN,141
Peru,1982,64.4481585387929,PER,6
IDA blend,1982,7.12990675816712,IDB,112
Barbados,1982,10.3324664370561,BRB,69
Malaysia,1982,5.81890002977831,MYS,129
Dominica,1982,4.39459409763739,DMA,140
Thailand,1982,5.25907990316825,THA,136
Djibouti,1982,-2.41071428572346,DJI,147
"Iran, Islamic Rep.",1982,18.6897259269564,IRN,21
Small states,1982,7.27640861779856,SST,108
Indonesia,1982,9.44542395353453,IDN,86
Syrian Arab Republic,1982,14.3033292231811,SYR,32
Jamaica,1983,11.5821110844253,JAM,47
Tanzania,1983,27.0559275305238,TZA,16
Samoa,1983,16.4601356089933,WSM,27
Niger,1983,-2.48960568671487,NER,147
Bahrain,1983,2.97239915075073,BHR,132
Togo,1983,9.35546507986145,TGO,72
Senegal,1983,11.6169845681475,SEN,45
Heavily indebted poor countries (HIPC),1983,11.126644122143,HPC,53
Thailand,1983,3.7265366212408,THA,126
India,1983,11.8680812986734,IND,41
South Asia,1983,12.3772380782713,SAS,36
Algeria,1983,5.96716393032723,DZA,104
Haiti,1983,10.2436633526545,HTI,65
St. Lucia,1983,1.47305853462302,LCA,140
Post-demographic dividend,1983,7.31048579668417,PST,88
Bhutan,1983,18.0577787941154,BTN,24
"Iran, Islamic Rep.",1983,19.7401891778611,IRN,21
Burundi,1983,8.15123135622633,BDI,84
Uruguay,1983,49.1973796505638,URY,9
Japan,1983,1.89971971348492,JPN,138
Turkiye,1983,31.3902710198445,TUR,13
France,1983,9.45954847235314,FRA,71
Seychelles,1983,6.05263157894737,SYC,103
European Union,1983,8.66927159808515,EUU,77
Greece,1983,20.1794812892138,GRC,20
St. Vincent and the Grenadines,1983,5.45838798990218,VCT,113
United States,1983,3.21243523316063,USA,131
Euro area,1983,8.66927159808515,EMU,76
Grenada,1983,6.09534728193343,GRD,101
Canada,1983,5.86358802977366,CAN,105
Small states,1983,5.58949801843947,SST,109
Israel,1983,145.951530366009,ISR,2
Ghana,1983,122.874514572592,GHA,4
Germany,1983,3.29341460291844,DEU,130
Iceland,1983,83.9500461937035,ISL,7
Upper middle income,1983,9.81355311787776,UMC,69
Cameroon,1983,16.6312264100787,CMR,26
Singapore,1983,1.19641076769694,SGP,141
Guatemala,1983,4.53867815133257,GTM,121
Middle East & North Africa (IDA & IBRD countries),1983,6.16761386479387,TMN,99
Barbados,1983,5.2302987828884,BRB,114
Gabon,1983,10.6719367588933,GAB,57
Switzerland,1983,2.94979443545727,CHE,133
Hungary,1983,7.27989573279489,HUN,89
Low & middle income,1983,10.6207536480241,LMY,60
Italy,1983,14.646576674877,ITA,30
Africa Eastern and Southern,1983,11.5675243834069,AFE,48
Ireland,1983,10.4476295240831,IRL,63
Norway,1983,8.4652443220922,NOR,80
Belgium,1983,7.66160983743879,BEL,86
Saudi Arabia,1983,0.191424196019053,SAU,144
Sweden,1983,8.87302152363218,SWE,74
Belize,1983,4.99609679980485,BLZ,118
Rwanda,1983,6.59300214307081,RWA,93
High income,1983,6.90822881158847,HIC,90
Indonesia,1983,11.7997405215176,IDN,43
"Hong Kong SAR, China",1983,9.8859315589355,HKG,68
Nigeria,1983,23.2123315511559,NGA,19
"Gambia, The",1983,10.6363036761386,GMB,59
"Bahamas, The",1983,3.99999999999995,BHS,125
Libya,1983,10.6052036199096,LBY,61
Middle East & North Africa,1983,5.49366551432092,MEA,112
Early-demographic dividend,1983,10.2436633526545,EAR,64
Australia,1983,10.0389105058366,AUS,66
Burkina Faso,1983,8.15376277420427,BFA,83
OECD members,1983,8.87302152363218,OED,73
Nepal,1983,12.3772380782713,NPL,38
Luxembourg,1983,8.66927159808515,LUX,79
Honduras,1983,8.25281165848257,HND,82
South Asia (IDA & IBRD),1983,12.3772380782713,TSA,37
Caribbean small states,1983,4.99609679980485,CSS,117
Middle East & North Africa (excluding high income),1983,6.16761386479387,MNA,98
Sub-Saharan Africa (excluding high income),1983,11.5675243834069,SSA,49
Vanuatu,1983,1.65334802976032,VUT,139
Solomon Islands,1983,6.23471882640582,SLB,96
Sub-Saharan Africa (IDA & IBRD countries),1983,11.4826535601296,TSS,51
Colombia,1983,19.5973170624765,COL,22
Cyprus,1983,5.0497142410088,CYP,115
Suriname,1983,4.41180807455269,SUR,123
Mauritius,1983,5.58949801843947,MUS,110
El Salvador,1983,13.3143177303524,SLV,35
Middle income,1983,10.6719367588933,MIC,56
Latin America & Caribbean (excluding high income),1983,10.9128872185399,LAC,54
"Egypt, Arab Rep.",1983,16.079873883342,EGY,28
Sudan,1983,30.5877747791383,SDN,14
Syrian Arab Republic,1983,6.12729234088462,SYR,100
Dominica,1983,4.14795244385732,DMA,124
Peru,1983,111.150635209158,PER,5
St. Kitts and Nevis,1983,2.29153537034706,KNA,136
Trinidad and Tobago,1983,15.1749999993332,TTO,29
Malaysia,1983,3.70423546319373,MYS,127
South Africa,1983,12.3032071438235,ZAF,39
Brazil,1983,135.027682230472,BRA,3
Dominican Republic,1983,5.6286232944898,DOM,108
Malawi,1983,13.5025105170179,MWI,33
Malta,1983,-0.880997560317531,MLT,146
Ecuador,1983,48.4338747103122,ECU,10
Madagascar,1983,19.328338591095,MDG,23
Denmark,1983,6.90822881158847,DNK,91
IDA blend,1983,6.53310874893361,IDB,94
Lower middle income,1983,11.7083625448325,LMC,44
Myanmar,1983,5.65008336345437,MMR,106
Austria,1983,3.33916453409529,AUT,129
Panama,1983,2.10284124368166,PAN,137
Botswana,1983,10.4771438105237,BWA,62
Philippines,1983,10.0293565620481,PHL,67
Poland,1983,25.534759358289,POL,17
Lesotho,1983,17.4923547400614,LSO,25
Djibouti,1983,0.901842896356882,DJI,143
Spain,1983,12.17407273517,ESP,40
Bolivia,1983,275.586283560362,BOL,1
Tonga,1983,9.81355311787776,TON,70
Mexico,1983,101.874938435992,MEX,6
North America,1983,4.53801163146715,NAC,122
Sri Lanka,1983,13.9643880065,LKA,32
Eswatini,1983,11.5675243834069,SWZ,50
Latin America & the Caribbean (IDA & IBRD countries),1983,11.5821110844253,TLA,46
"Congo, Dem. Rep.",1983,76.5266976662659,COD,8
IBRD only,1983,11.7997405215176,IBD,42
Pakistan,1983,6.36203349985299,PAK,95
Finland,1983,8.3662926064564,FIN,81
Kenya,1983,11.3977827368523,KEN,52
Qatar,1983,2.74361400094614,QAT,134
IDA total,1983,8.80413836917201,IDA,75
Morocco,1983,6.20793538870312,MAR,97
Cote d'Ivoire,1983,5.64042843342129,CIV,107
New Zealand,1983,7.34107586057345,NZL,87
Other small states,1983,6.05263157894737,OSS,102
Ethiopia,1983,-0.675378064854715,ETH,145
Papua New Guinea,1983,7.90209790139861,PNG,85
"Korea, Rep.",1983,3.42061419498925,KOR,128
Fiji,1983,6.70418399801422,FJI,92
World,1983,8.66927159808515,WLD,78
Central African Republic,1983,14.6126112868811,CAF,31
United Kingdom,1983,4.60930327269783,GBR,120
Brunei Darussalam,1983,1.1661807580175,BRN,142
Costa Rica,1983,32.6237081487832,CRI,12
Slovenia,1983,40.2134918436936,SVN,11
Kuwait,1983,4.71816809275154,KWT,119
Africa Western and Central,1983,10.6719367588933,AFW,55
Chile,1983,27.2571946726204,CHL,15
Netherlands,1983,2.74084033162254,NLD,135
Portugal,1983,24.0027623802917,PRT,18
Jordan,1983,5.02016709831461,JOR,116
IDA & IBRD total,1983,10.6363036761386,IBT,58
Paraguay,1983,13.433755563163,PRY,34
Arab World,1983,5.49366551432092,ARB,111
Honduras,1984,4.72636815920395,HND,114
Grenada,1984,5.65961278703288,GRD,106
Djibouti,1984,1.88471502578426,DJI,141
Brazil,1984,192.121733132051,BRA,3
Small states,1984,5.40380885957735,SST,108
Costa Rica,1984,11.9474270118864,CRI,38
IDA total,1984,7.89251666092377,IDA,80
Cote d'Ivoire,1984,4.28476110361871,CIV,119
Cyprus,1984,5.99195111048443,CYP,103
Middle East & North Africa,1984,8.11639795517099,MEA,76
"Congo, Dem. Rep.",1984,52.2270113573208,COD,8
Belgium,1984,6.34177491009128,BEL,95
Brunei Darussalam,1984,3.07396733909727,BRN,130
Sub-Saharan Africa (excluding high income),1984,11.2499999999997,SSA,48
Senegal,1984,11.7840274796329,SEN,40
St. Vincent and the Grenadines,1984,2.70195563584382,VCT,134
United States,1984,4.30053547523427,USA,118
Spain,1984,11.2802765604036,ESP,46
Haiti,1984,6.40203239106073,HTI,94
Denmark,1984,6.29077936023767,DNK,96
Sudan,1984,34.14634146336,SDN,13
Low & middle income,1984,10.2840982131381,LMY,59
Guatemala,1984,3.40675011837791,GTM,127
Cabo Verde,1984,11.2499999999997,CPV,49
IBRD only,1984,12.4625982672518,IBD,35
Latin America & Caribbean (excluding high income),1984,11.7272982588086,LAC,41
Dominica,1984,2.21799424995742,DMA,140
Germany,1984,2.40579506889857,DEU,137
"Gambia, The",1984,22.0984594145327,GMB,18
Singapore,1984,2.60098522167485,SGP,135
IDA & IBRD total,1984,10.369566518164,IBT,58
Chile,1984,19.8602056602626,CHL,23
Slovenia,1984,53.6719669102483,SVN,7
World,1984,8.08032017255761,WLD,78
High income,1984,5.99195111048443,HIC,102
Bolivia,1984,1281.34994174486,BOL,1
United Kingdom,1984,4.96071097821929,GBR,111
Eswatini,1984,12.9397266412726,SWZ,32
Latin America & the Caribbean (IDA & IBRD countries),1984,11.9474270118864,TLA,37
Gabon,1984,5.85714285714297,GAB,104
South Asia,1984,7.03770661157025,SAS,89
Chad,1984,20.2508960573479,TCD,20
Fiji,1984,5.29121761072427,FJI,110
Finland,1984,7.06765638328174,FIN,88
St. Lucia,1984,1.20548410365591,LCA,143
France,1984,7.6738026224732,FRA,83
Bhutan,1984,7.03770661157025,BTN,91
Ethiopia,1984,8.41727378312057,ETH,72
El Salvador,1984,11.5071695057308,SLV,43
Canada,1984,4.30477830391736,CAN,116
Suriname,1984,3.68874452760909,SUR,126
St. Kitts and Nevis,1984,2.71490470548819,KNA,133
South Africa,1984,11.5264813036766,ZAF,42
Dominican Republic,1984,20.1516781053536,DOM,21
Ecuador,1984,31.2302390849475,ECU,14
Greece,1984,18.4568132050186,GRC,24
IDA blend,1984,6.08716673573719,IDB,100
Thailand,1984,0.864898430279284,THA,146
Seychelles,1984,4.09429280397012,SYC,120
Botswana,1984,8.57746904251907,BWA,69
"Egypt, Arab Rep.",1984,17.0363663799608,EGY,26
Burundi,1984,14.3168697883258,BDI,30
Central African Republic,1984,2.54220966810047,CAF,136
Cameroon,1984,11.3733220902937,CMR,45
Sub-Saharan Africa (IDA & IBRD countries),1984,11.1169312857885,TSS,50
Burkina Faso,1984,4.84695768186085,BFA,112
Heavily indebted poor countries (HIPC),1984,11.3733220902937,HPC,44
Belize,1984,3.38289962863708,BLZ,128
South Asia (IDA & IBRD),1984,7.03770661157025,TSA,90
Sweden,1984,8.04424238994422,SWE,79
Togo,1984,-3.52662871020547,TGO,151
Solomon Islands,1984,11.0471806674338,SLB,51
Colombia,1984,16.1616171361426,COL,28
Sri Lanka,1984,16.6382537479217,LKA,27
Ghana,1984,39.6653137947267,GHA,11
Turkiye,1984,48.3923231346862,TUR,10
Philippines,1984,50.3389756374499,PHL,9
Early-demographic dividend,1984,8.49737141281982,EAR,70
OECD members,1984,7.6738026224732,OED,82
Luxembourg,1984,6.43585780786995,LUX,93
Middle East & North Africa (excluding high income),1984,9.22951819475498,MNA,63
Libya,1984,12.4776272053182,LBY,34
Poland,1984,15.4009994265581,POL,29
Lesotho,1984,10.9838625715774,LSO,54
Portugal,1984,28.3846388897103,PRT,16
Vanuatu,1984,5.51640010843042,VUT,107
Kuwait,1984,1.17746005046669,KWT,144
"Korea, Rep.",1984,2.27395640001855,KOR,138
"Bahamas, The",1984,3.96634615384614,BHS,121
Qatar,1984,1.10497237570072,QAT,145
Other small states,1984,6.51482886102734,OSS,92
Low income,1984,9.85662095433888,LIC,61
Kenya,1984,10.2840982131381,KEN,60
Tonga,1984,0.106451612903662,TON,148
Jordan,1984,3.84747273837615,JOR,124
Japan,1984,2.26161369193155,JPN,139
Bahrain,1984,0.322399250235335,BHR,147
Jamaica,1984,27.8147693237454,JAM,17
Rwanda,1984,5.36957038827378,RWA,109
Switzerland,1984,2.93145669136628,CHE,131
Italy,1984,10.794496007681,ITA,55
Euro area,1984,7.06765638328174,EMU,87
Israel,1984,373.215675062358,ISR,2
Ireland,1984,8.65111383765405,IRL,67
Samoa,1984,11.8600682594715,WSM,39
Austria,1984,5.66318573909355,AUT,105
Madagascar,1984,9.85662095433888,MDG,62
Malawi,1984,20.0263032042324,MWI,22
Malaysia,1984,3.89727260149767,MYS,123
Algeria,1984,8.11639795517099,DZA,77
Middle East & North Africa (IDA & IBRD countries),1984,9.22951819475498,TMN,64
Tanzania,1984,36.1459415056028,TZA,12
Norway,1984,6.21827411167513,NOR,97
Nigeria,1984,17.8205332860842,NGA,25
Africa Eastern and Southern,1984,10.9838625715774,AFE,53
Niger,1984,8.36442411829966,NER,73
Pakistan,1984,6.08716673573719,PAK,101
New Zealand,1984,6.17125347924443,NZL,99
Netherlands,1984,3.30164075759306,NLD,129
Africa Western and Central,1984,11.2499999999997,AFW,47
Middle income,1984,10.45503482319,MIC,56
Nepal,1984,2.84578495716263,NPL,132
Panama,1984,1.58264332858588,PAN,142
Post-demographic dividend,1984,6.19476379545978,PST,98
Trinidad and Tobago,1984,13.3347804066324,TTO,31
Myanmar,1984,4.84631154769051,MMR,113
Arab World,1984,8.11639795517099,ARB,75
Morocco,1984,12.4475693291854,MAR,36
Papua New Guinea,1984,7.42060920354789,PNG,84
Paraguay,1984,20.3114625460255,PRY,19
North America,1984,4.30265688957581,NAC,117
Mexico,1984,65.4488071277602,MEX,5
Mauritius,1984,7.38916256169464,MUS,86
Caribbean small states,1984,3.68874452760909,CSS,125
Australia,1984,3.96039603960395,AUS,122
Lower middle income,1984,11.0155216195056,LMC,52
Malta,1984,-0.442500000750064,MLT,149
Syrian Arab Republic,1984,9.22951819475498,SYR,65
Peru,1984,110.208519562543,PER,4
Tunisia,1984,8.9000000000001,TUN,66
Uruguay,1984,55.3044235418763,URY,6
Upper middle income,1984,7.38916256169464,UMC,85
India,1984,8.3189071186007,IND,74
European Union,1984,7.6738026224732,EUU,81
Iceland,1984,30.8523970770909,ISL,15
Hungary,1984,8.46785487646024,HUN,71
Saudi Arabia,1984,-1.55903706534202,SAU,150
"Iran, Islamic Rep.",1984,12.5402194538869,IRN,33
"Hong Kong SAR, China",1984,8.6505190311418,HKG,68
Indonesia,1984,10.45503482319,IDN,57
Barbados,1984,4.68579731185599,BRB,115
Suriname,1985,10.8659529841193,SUR,42
"Korea, Rep.",1985,2.45910879215278,KOR,128
Sub-Saharan Africa (excluding high income),1985,10.3054406698295,SSA,50
Eswatini,1985,20.4626334519576,SWZ,22
Africa Eastern and Southern,1985,13.0065664218827,AFE,35
Spain,1985,8.81445506678394,ESP,59
Vanuatu,1985,1.06615285806043,VUT,143
Middle income,1985,8.50837434391595,MIC,61
Australia,1985,6.73469387755101,AUS,82
Niger,1985,-0.923399123994826,NER,149
Denmark,1985,4.6787514518325,DNK,104
World,1985,6.80756655768336,WLD,79
Kuwait,1985,1.49032181427877,KWT,140
Lower middle income,1985,7.89064008352775,LMC,65
Malta,1985,-0.235207459677465,MLT,148
Slovenia,1985,79.4063811481874,SVN,5
"Bahamas, The",1985,4.60500963391137,BHS,106
Saudi Arabia,1985,-3.05876872913663,SAU,152
IDA & IBRD total,1985,8.79943776639545,IBT,60
Small states,1985,4.81973164877967,SST,101
Cameroon,1985,8.50837434391595,CMR,62
Brunei Darussalam,1985,2.35321528424929,BRN,130
Kenya,1985,13.0065664218827,KEN,36
Finland,1985,5.19562195429434,FIN,97
Middle East & North Africa,1985,4.38934095741537,MEA,109
Nigeria,1985,7.4353448275863,NGA,70
Low income,1985,10.5189759937166,LIC,45
Grenada,1985,2.50138492350979,GRD,127
Burkina Faso,1985,6.90605782140464,BFA,78
Fiji,1985,4.42097239621914,FJI,108
Nepal,1985,8.0526412661963,NPL,64
India,1985,5.55642423236555,IND,91
Qatar,1985,1.91256830693923,QAT,136
Ethiopia,1985,19.0646851444406,ETH,25
Cyprus,1985,5.03445366364797,CYP,99
Canada,1985,3.96203054065208,CAN,113
Mauritius,1985,6.698703946585,MUS,83
Caribbean small states,1985,3.91510525082794,CSS,114
Bolivia,1985,11749.6396321439,BOL,1
Portugal,1985,19.4614100078696,PRT,23
Netherlands,1985,2.25858442988615,NLD,131
St. Lucia,1985,1.42319898238731,LCA,142
Upper middle income,1985,10.8659529841193,UMC,41
Low & middle income,1985,9.09050118887496,LMY,57
Early-demographic dividend,1985,9.35333081274149,EAR,54
Africa Western and Central,1985,7.35492577597832,AFW,72
New Zealand,1985,15.4176555719918,NZL,32
Malaysia,1985,0.346458791259879,MYS,147
"Egypt, Arab Rep.",1985,12.1067560598247,EGY,38
South Africa,1985,16.2942269399101,ZAF,31
Thailand,1985,2.43173123433474,THA,129
Chad,1985,5.1539990064582,TCD,98
Philippines,1985,23.1031071803888,PHL,19
Dominican Republic,1985,45.3361755532178,DOM,9
IDA blend,1985,4.42097239621914,IDB,107
Austria,1985,3.1895168180519,AUT,124
Malawi,1985,10.5189759937166,MWI,46
Latin America & the Caribbean (IDA & IBRD countries),1985,18.6867912971238,TLA,26
Madagascar,1985,10.5564839573619,MDG,44
Hungary,1985,6.94234501879142,HUN,77
Botswana,1985,8.09457579975943,BWA,63
OECD members,1985,6.73469387755101,OED,81
Peru,1985,163.399505243687,PER,4
United Kingdom,1985,6.07139434015118,GBR,85
Lesotho,1985,13.3208255159471,LSO,34
Djibouti,1985,2.12890298848073,DJI,133
Poland,1985,11.5212607368496,POL,39
Chile,1985,30.7034989096151,CHL,13
El Salvador,1985,22.3283750554416,SLV,20
United States,1985,3.54564415209369,USA,120
Syrian Arab Republic,1985,17.2529313232831,SYR,29
Libya,1985,9.13844055467155,LBY,56
Guatemala,1985,18.6867912971238,GTM,27
Sub-Saharan Africa (IDA & IBRD countries),1985,9.40690750687272,TSS,53
Central African Republic,1985,10.4238402303887,CAF,49
Solomon Islands,1985,9.56822107081142,SLB,52
Pakistan,1985,5.6148392179322,PAK,88
Dominica,1985,3.73997998064237,DMA,118
Middle East & North Africa (excluding high income),1985,7.72863890085921,MNA,66
Iceland,1985,31.9946290240703,ISL,12
South Asia (IDA & IBRD),1985,5.55642423236555,TSA,90
Haiti,1985,10.6488390138928,HTI,43
Luxembourg,1985,4.09358778530096,LUX,111
Brazil,1985,225.989665211895,BRA,3
IBRD only,1985,11.1936068604845,IBD,40
Other small states,1985,5.21385604530718,OSS,95
Belgium,1985,4.86873399496945,BEL,100
Ghana,1985,10.3054406698295,GHA,51
Euro area,1985,5.19562195429434,EMU,96
Morocco,1985,7.72863890085921,MAR,68
St. Vincent and the Grenadines,1985,2.13968510329094,VCT,132
Germany,1985,2.06623073224692,DEU,134
Middle East & North Africa (IDA & IBRD countries),1985,7.72863890085921,TMN,67
Sri Lanka,1985,1.48118012235432,LKA,141
Trinidad and Tobago,1985,7.62257405520195,TTO,69
Italy,1985,9.20599144253119,ITA,55
Mexico,1985,57.7484484008702,MEX,7
"Gambia, The",1985,18.319884874273,GMB,28
Costa Rica,1985,15.0574196445756,CRI,33
Singapore,1985,0.480122911465352,SGP,146
Senegal,1985,13.0000576159794,SEN,37
Switzerland,1985,3.43539935298264,CHE,122
Barbados,1985,3.91510525082794,BRB,115
Tanzania,1985,33.2821038251367,TZA,11
St. Kitts and Nevis,1985,2.619546299557,KNA,126
Israel,1985,308.7931304484,ISR,2
Honduras,1985,3.36267523608602,HND,123
Arab World,1985,7.25436179981637,ARB,74
Tunisia,1985,7.25436179981637,TUN,75
Seychelles,1985,0.834326579261025,SYC,145
Uruguay,1985,72.2225644287757,URY,6
Greece,1985,19.3146929406643,GRC,24
Post-demographic dividend,1985,4.77374272340098,PST,102
"Iran, Islamic Rep.",1985,4.38934095741537,IRN,110
Colombia,1985,24.0901743681251,COL,17
Heavily indebted poor countries (HIPC),1985,10.4238402303887,HPC,48
Papua New Guinea,1985,3.71040723981906,PNG,119
Samoa,1985,9.09050118887496,WSM,58
Cabo Verde,1985,5.39325842696639,CPV,94
Belize,1985,6.23716611805549,BLZ,84
Myanmar,1985,6.80756655768336,MMR,80
Ireland,1985,5.39549731466383,IRL,93
"Congo, Dem. Rep.",1985,23.8207845213349,COD,18
Sweden,1985,7.37257458126244,SWE,71
Algeria,1985,10.4822870444468,DZA,47
Togo,1985,-1.81441438232164,TGO,150
Sudan,1985,45.40750323421,SDN,8
High income,1985,4.64188054287194,HIC,105
European Union,1985,5.39549731466383,EUU,92
Ecuador,1985,27.98321602596,ECU,14
Burundi,1985,3.80428683649426,BDI,116
Gabon,1985,7.35492577597832,GAB,73
France,1985,5.83109973854516,FRA,86
Panama,1985,1.02661989275158,PAN,144
Japan,1985,2.03227734608485,JPN,135
Norway,1985,5.71485463958584,NOR,87
Indonesia,1985,4.72453615680209,IDN,103
Bhutan,1985,1.88201230546508,BTN,137
Bahrain,1985,-2.63596930296972,BHR,151
IDA total,1985,7.17070132449547,IDA,76
Tonga,1985,16.765,TON,30
North America,1985,3.75383734637288,NAC,117
Rwanda,1985,1.75933005651685,RWA,139
Cote d'Ivoire,1985,1.86380327150623,CIV,138
"Hong Kong SAR, China",1985,3.50318471337575,HKG,121
Latin America & Caribbean (excluding high income),1985,20.5075831762827,LAC,21
Jordan,1985,2.98507462714753,JOR,125
Jamaica,1985,25.6731012391773,JAM,15
Turkiye,1985,44.9617301528779,TUR,10
Aruba,1985,4.03225805628625,ABW,112
Paraguay,1985,25.2107164358818,PRY,16
South Asia,1985,5.55642423236555,SAS,89
Croatia,1986,50.0,HRV,9
Mexico,1986,86.2333169923538,MEX,4
